run_id,run_number,date,url,workflow_sha,mode,gh_aw_version,gh_aw_commit,gh_aw_committed_at,time_to_complete_seconds,agent_job_seconds,copilot_step_seconds,detection_job_seconds,time_to_proxy_step_seconds,proxy_step_to_first_reasoning_seconds,time_to_first_reasoning_seconds
30514638950,274,2026-07-30T04:43:28Z,https://github.com/githubnext/gh-aw-test/actions/runs/30514638950,ab93278633779882c4c15473505d68f2c17ebdc6,samples,v0.83.4,bbb8042878459948333b15b66f27113f4b5c1b9a,2026-07-27T08:49:15Z,158.0,44.0,,,82.0,0.0,82.0
30605097524,277,2026-07-31T04:48:13Z,https://github.com/githubnext/gh-aw-test/actions/runs/30605097524,9bc8a0b80871d8e649556616aa415028adf6c886,samples,v0.83.4,bbb8042878459948333b15b66f27113f4b5c1b9a,2026-07-27T08:49:15Z,179.0,34.0,,,93.0,0.0,93.0
30684479529,280,2026-08-01T04:43:14Z,https://github.com/githubnext/gh-aw-test/actions/runs/30684479529,eb27f3d5b5f5d3d24089cb56243c361d84cf2886,samples,v0.83.4,bbb8042878459948333b15b66f27113f4b5c1b9a,2026-07-27T08:49:15Z,123.0,37.0,,,64.0,0.0,64.0
30732960151,283,2026-08-02T04:46:42Z,https://github.com/githubnext/gh-aw-test/actions/runs/30732960151,169fb3fbefc9834dbfa8afea22d6fa5d7e546c57,samples,v0.83.4,bbb8042878459948333b15b66f27113f4b5c1b9a,2026-07-27T08:49:15Z,134.0,34.0,,,63.0,0.0,63.0
30785491145,286,2026-08-03T04:50:11Z,https://github.com/githubnext/gh-aw-test/actions/runs/30785491145,237a15e19a5561c3430787a7aae13567e7e9e43e,samples,v0.83.4,bbb8042878459948333b15b66f27113f4b5c1b9a,2026-07-27T08:49:15Z,134.0,45.0,,,76.0,0.0,76.0
30266464886,265,2026-07-27T12:34:30Z,https://github.com/githubnext/gh-aw-test/actions/runs/30266464886,975849f6fc32641adfbe28fe33fda46683ebe8c8,samples,24ba57445b,24ba57445b755388740f8196247bc10c787d1278,2026-07-27T12:26:37Z,183.0,42.0,,,103.0,0.0,103.0
30271118206,266,2026-07-27T13:37:03Z,https://github.com/githubnext/gh-aw-test/actions/runs/30271118206,66e5a8a0dc7cba171a4bb61f1bf0047bcbf124c8,samples,55b5181bb8,55b5181bb855f566b2401823884270d16669c064,2026-07-27T13:20:40Z,199.0,50.0,,,110.0,0.0,110.0
30327852211,267,2026-07-28T04:07:36Z,https://github.com/githubnext/gh-aw-test/actions/runs/30327852211,1e6299ef9e3c77941cbaea6f66d430ad15628d4c,samples,db0022daac,db0022daac93cbdc7ad3e6518d21e635a7b84642,2026-07-28T03:34:57Z,222.0,39.0,,,107.0,0.0,107.0
30421452781,270,2026-07-29T04:08:21Z,https://github.com/githubnext/gh-aw-test/actions/runs/30421452781,1b5b2b03a46085fdac93563c55f9883c8891bea5,samples,acc797bbab,acc797bbab36245a25a108b1597789d08b0d3d90,2026-07-28T22:04:30Z,251.0,43.0,,,98.0,0.0,98.0
30515678624,275,2026-07-30T05:06:09Z,https://github.com/githubnext/gh-aw-test/actions/runs/30515678624,85b4c01d8d5f94609eedc77d9307892d85a183df,samples,v0.84.0,ec7e9b22470f36052c927b9a642f93a525bcef9a,2026-07-29T19:52:40Z,130.0,45.0,,,64.0,0.0,64.0
30606156374,278,2026-07-31T05:12:20Z,https://github.com/githubnext/gh-aw-test/actions/runs/30606156374,b41f106f497333c2b449a34ea392f4d24246cc89,samples,v0.84.0,ec7e9b22470f36052c927b9a642f93a525bcef9a,2026-07-29T19:52:40Z,168.0,43.0,,,97.0,0.0,97.0
30513003051,273,2026-07-30T04:07:23Z,https://github.com/githubnext/gh-aw-test/actions/runs/30513003051,b5fd3e2b6dc6e5f37168e18db9ad9b74b1c73603,samples,8d982baa62,8d982baa62cdac36cac6386f1c986f3edbbbef67,2026-07-29T22:27:08Z,217.0,35.0,,,94.0,0.0,94.0
30603640315,276,2026-07-31T04:14:27Z,https://github.com/githubnext/gh-aw-test/actions/runs/30603640315,9e6fb0bf0e499aef13082564a2ed710a52a4bc30,samples,5adcdb6d4e,5adcdb6d4ec153409feab88c1688a9929fa07008,2026-07-30T20:03:14Z,236.0,39.0,,,104.0,0.0,104.0
30685048501,281,2026-08-01T05:01:48Z,https://github.com/githubnext/gh-aw-test/actions/runs/30685048501,9ba9bd6571b5a49fb13657e8ad0d3f9fed8bec03,samples,v0.84.1,ccf88b8a317e2409b40d87e0df29e6978de0f9c5,2026-07-31T13:33:53Z,161.0,46.0,,,96.0,0.0,96.0
30683496745,279,2026-08-01T04:12:36Z,https://github.com/githubnext/gh-aw-test/actions/runs/30683496745,da63f1adafb6089587ec8f2280b6c5f29bd022b9,samples,a9137e1445,a9137e1445047b33d4e3186d534dd39efd509af4,2026-08-01T03:49:45Z,211.0,44.0,,,101.0,0.0,101.0
30733493466,284,2026-08-02T05:05:20Z,https://github.com/githubnext/gh-aw-test/actions/runs/30733493466,5a078ee6ef789f0239ffd1e3cba0634769d55ee8,samples,v0.84.2,85d757b668121129235f2ebbe5cc753be9dcc8ba,2026-08-01T07:59:08Z,99.0,35.0,,,60.0,0.0,60.0
30786546022,287,2026-08-03T05:13:25Z,https://github.com/githubnext/gh-aw-test/actions/runs/30786546022,7effaaa737bd753f06e01384ded566c52a1014ea,samples,v0.84.2,85d757b668121129235f2ebbe5cc753be9dcc8ba,2026-08-01T07:59:08Z,138.0,45.0,,,73.0,0.0,73.0
30878481081,289,2026-08-04T04:42:55Z,https://github.com/githubnext/gh-aw-test/actions/runs/30878481081,5113435ed130de341ed95849ad6d686743dc5c55,samples,v0.84.2,85d757b668121129235f2ebbe5cc753be9dcc8ba,2026-08-01T07:59:08Z,117.0,34.0,,,64.0,0.0,64.0
30732092686,282,2026-08-02T04:16:36Z,https://github.com/githubnext/gh-aw-test/actions/runs/30732092686,22c45f01bfeabeb00fcf17549a3e5731a95a000e,samples,d647f2f839,d647f2f83985e23c7ad8eb0015e0e66d95d64ed0,2026-08-02T01:13:16Z,246.0,57.0,,,121.0,0.0,121.0
30784075630,285,2026-08-03T04:19:00Z,https://github.com/githubnext/gh-aw-test/actions/runs/30784075630,1aa77fc4906a341523204d87a4d062c289729776,samples,24f6c45b9f,24f6c45b9f15890ee46153b68e5787f425e3443c,2026-08-03T04:08:31Z,198.0,38.0,,,99.0,0.0,99.0
30879745424,290,2026-08-04T05:08:05Z,https://github.com/githubnext/gh-aw-test/actions/runs/30879745424,8158227ca054547a03fa2d4909b108c9944b890e,samples,v0.84.3,53258938b59e0797fefeed05ec0c681514b2a827,2026-08-03T04:41:56Z,137.0,52.0,,,68.0,0.0,68.0
30975529818,293,2026-08-05T04:34:26Z,https://github.com/githubnext/gh-aw-test/actions/runs/30975529818,b6d218dedc76ea0a1a8314c5e2e3323937a9142d,samples,v0.84.3,53258938b59e0797fefeed05ec0c681514b2a827,2026-08-03T04:41:56Z,98.0,34.0,,,49.0,0.0,49.0
30876764168,288,2026-08-04T04:08:16Z,https://github.com/githubnext/gh-aw-test/actions/runs/30876764168,17813f5395d7c816a869d75d7d06652ba287c016,samples,021887f5dc,021887f5dce36f83f9d513f4a0ce9546c7560f9d,2026-08-04T04:04:54Z,227.0,44.0,,,119.0,0.0,119.0
30976265243,294,2026-08-05T04:49:59Z,https://github.com/githubnext/gh-aw-test/actions/runs/30976265243,bf202fdb5e73732f3caf61c5ef39a6bb589da376,samples,v0.85.0,964e554e0302803dceecfdc0a58cb9c4bd7d732d,2026-08-04T23:23:05Z,100.0,47.0,,,56.0,1.0,57.0
30963115281,291,2026-08-05T00:23:19Z,https://github.com/githubnext/gh-aw-test/actions/runs/30963115281,3f1dbf02481379d6eff829fcb4811d344af681bf,samples,9aa5938b0b,9aa5938b0bb56a1813f4c8f566dfe38bfc1458d3,2026-08-04T23:47:26Z,188.0,40.0,,,95.0,0.0,95.0
30974171857,292,2026-08-05T04:06:23Z,https://github.com/githubnext/gh-aw-test/actions/runs/30974171857,1c1e7ca49a39091bf03cbf5d0d2bf22052c734cd,samples,733e82e1a6,733e82e1a6f9340b234743d928e0a436fb9aee9e,2026-08-05T03:56:43Z,198.0,40.0,,,98.0,0.0,98.0
